381 1004.755566 3.570E-21 5.129E+00.08700.090  648.58450.820.000000             V7         GROUND 23  7 16       23  6 18      452000 1 1 1 0 0 0   141.0  141.0
381 1004.970333 3.551E-22 5.134E-02.08700.090  289.72530.820.000000             V7         GROUND 17  4 14       17  1 16      552000 1 1 1 0 0 0   245.0  245.0
381 1005.002998 4.197E-21 5.130E+00.08700.090  606.26230.820.000000             V7         GROUND 22  7 16       22  6 16      552000 1 1 1 0 0 0   135.0  135.0
381 1005.014508 1.798E-21 2.197E+00.08700.090  606.24980.820.000000             V7         GROUND 22  7 15       22  6 17      552000 1 1 1 0 0 0   135.0  135.0
381 1005.027376 1.642E-22 1.770E-02.08700.090  175.89180.820.000000             V7         GROUND 13  4 10       13  1 12      652000 1 1 1 0 0 0   189.0  189.0
381 1005.077596 1.063E-22 3.553E-02.08700.090  287.80050.820.000000             V4         GROUND 17  1 17       16  3 13      452000 1 1 1 0 0 0   105.0   99.0
381 1005.251607 2.089E-21 2.196E+00.08700.090  565.78390.820.000000             V7         GROUND 21  7 15       21  6 15      552000 1 1 1 0 0 0   129.0  129.0
381 1005.258269 4.874E-21 5.123E+00.08700.090  565.77670.820.000000             V7         GROUND 21  7 14       21  6 16      552000 1 1 1 0 0 0   129.0  129.0
381 1005.425802 1.178E-22 2.846E-02.08700.090  151.67220.820.000000             V7         GROUND 12  4  9       12  1 11      652000 1 1 1 0 0 0    75.0   75.0
381 1005.462001 3.771E-22 1.411E-01.08700.090  322.30500.820.000000             V7         GROUND 18  4 15       18  1 17      552000 1 1 1 0 0 0   111.0  111.0
381 1005.482033 5.717E-23 2.900E-01.08700.090  898.88620.820.000000             V7         GROUND 22 11 11       23 10 13      452000 1 1 1 0 0 0   135.0  141.0
381 1005.482033 1.334E-22 6.768E-01.08700.090  898.88620.820.000000             V7         GROUND 22 11 12       23 10 14      452000 1 1 1 0 0 0   135.0  141.0
381 1005.483738 5.586E-21 5.106E+00.08700.090  527.16650.820.000000             V7         GROUND 20  7 14       20  6 14      552000 1 1 1 0 0 0   123.0  123.0
381 1005.487484 2.394E-21 2.188E+00.08700.090  527.16250.820.000000             V7         GROUND 20  7 13       20  6 15      552000 1 1 1 0 0 0   123.0  123.0
