 31 1100.885900 2.703E-25 2.147E-02.07400.094 1505.21120.800.000000          1 0 1          0 0 1 30  6 25       30  5 26      4645503751 8 2 4 0    61.0   61.0
 31 1100.890020 1.647E-23 5.421E-01.06810.078 1447.16200.76-.000700          1 0 0          0 0 0 55  7 49       54  8 46      0042201412 8 2 1 1   111.0  109.0
 31 1100.899400 1.385E-25 2.472E-02.07460.102 1590.04600.780.000000          1 2 0          0 2 0 20  3 17       20  2 18      0055501412 6 2 4 0    41.0   41.0
 31 1100.908130 1.540E-23 4.910E-03.08500.106   17.59730.76-.000700          1 0 0          0 0 0  5  1  5        6  0  6      0065501412 4 2 2 1    11.0   13.0
 31 1100.929600 1.163E-25 3.242E-02.08670.106 1411.10820.760.000000          1 2 0          0 2 0  5  2  4        4  1  3      0065501412 6 2 4 0    11.0    9.0
 31 1100.954100 1.019E-25 1.556E-02.07590.104 1525.35730.780.000000          1 2 0          0 2 0 17  2 16       17  1 17      0055501412 6 2 4 0    35.0   35.0
 31 1100.967840 3.914E-22 7.205E-02.07730.103  142.71280.78-.000700          1 0 0          0 0 0 17  2 16       16  3 13      0065501412 4 2 2 1    35.0   33.0
 31 1100.978900 6.059E-25 2.070E-01.06970.090 1887.71530.760.000000          1 0 1          0 0 1 45  2 43       44  3 42      4645203751 8 2 1 0    91.0   89.0
 31 1100.984600 5.178E-25 4.513E-01.06950.085 2084.77220.760.000000          2 0 0          1 0 0 46  5 41       45  6 40      4645203751 8 2 1 0    93.0   91.0
 31 1100.987800 1.827E-25 4.007E-02.06910.081 1800.89920.760.000000          1 1 0          0 1 0 46  8 38       47  7 41      0045201412 8 2 1 0    93.0   95.0
 31 1100.990700 2.963E-25 2.156E-02.07120.095 1480.29150.800.000000          1 0 1          0 0 1 29  6 23       29  5 24      4655503751 6 2 4 0    59.0   59.0
 31 1100.993680 6.395E-24 1.403E-03.07840.099  178.74690.71-.000700          0 0 1          0 0 0 17  6 11       17  4 14      0065501412 4 2 2 1    35.0   35.0
 31 1101.000500 1.348E-24 1.334E-01.06990.095 1587.33150.820.000000          1 0 1          0 0 1 36  3 34       35  2 33      4665503751 6 2 4 0    73.0   71.0
 31 1101.003450 4.492E-23 1.379E-02.07250.099  325.35440.79-.000700          1 0 0          0 0 0 25  4 22       26  3 23      0065501412 4 2 2 1    51.0   53.0
 31 1101.006830 9.519E-25 1.226E-03.07110.086  682.55680.79-.000700          0 0 1          0 0 0 34  9 26       35  7 29      0065501412 4 2 2 1    69.0   71.0
 31 1101.023300 5.808E-25 3.719E-03.07680.099  895.10970.720.000000          0 1 1          0 1 0 19  6 13       18  4 14      0055501412 5 2 3 0    39.0   37.0
 31 1101.024820 2.112E-22 3.077E-01.06960.090  735.78460.83-.000700          1 0 0          0 0 0 39  5 35       38  6 32      0065501412 4 2 2 1    79.0   77.0
 31 1101.027300 1.032E-25 1.899E-01.06890.080 2242.98670.760.000000          2 0 0          1 0 0 47  8 40       48  7 41      4645203751 8 2 1 0    95.0   97.0
 31 1101.028900 2.317E-25 1.308E-01.06810.084 2031.84160.760.000000          1 1 0          0 1 0 55  4 52       54  5 49      0042201412 8 2 1 0   111.0  109.0
 31 1101.032210 1.458E-23 9.170E-03.07000.096  535.10310.82-.000700          1 0 0          0 0 0 34  3 31       35  2 34      0065501412 4 2 2 1    69.0   71.0
 31 1101.034890 1.681E-22 3.135E-02.07920.105   58.98100.77-.000700          1 0 0          0 0 0 11  1 11       10  2  8      0065501412 4 2 2 1    23.0   21.0
 31 1101.035150 2.159E-23 4.259E-02.06950.088  803.23890.83-.000700          1 0 0          0 0 0 40  6 34       41  5 37      0065501412 4 2 2 1    81.0   83.0
 31 1101.062800 1.202E-25 1.136E-03.06880.099 1053.27650.800.000000          1 1 0          0 1 0 28  2 26       29  1 29      0065501412 6 2 4 0    57.0   59.0
 31 1101.074000 2.067E-24 1.849E-01.06970.087 1611.92680.760.000000          1 1 0          0 1 0 45  4 42       44  5 39      0045201412 8 2 1 0    91.0   89.0
 31 1101.075800 1.361E-25 2.187E-02.07110.090 1681.33700.790.000000          1 0 1          1 0 0 35  7 28       34  5 29      4655503751 5 2 3 0    71.0   69.0
