 41 2102.585730 2.161E-25 1.832E-02.07130.089 1623.60080.75-.002114        0 2 0 1        1 0 0 0                    R 28e     466653 6 5 3 1 1 1   531.0  513.0
 41 2109.688950 2.137E-25 1.856E+02.06780.078 3648.37160.75-.003244        0 4 4 1        0 4 4 0                    P 55e     466653 6 5 3 1 1 1   981.0  999.0
 41 2111.179590 2.621E-25 1.861E+02.06800.079 3602.73820.75-.003203        0 4 4 1        0 4 4 0                    P 54e     466653 6 5 3 1 1 1   963.0  981.0
 41 2112.619870 3.201E-25 1.864E+02.06820.079 3557.85780.75-.003161        0 4 4 1        0 4 4 0                    P 53e     466653 6 5 3 1 1 1   945.0  963.0
 41 2113.906040 2.109E-25 9.104E+01.06320.072 3567.99610.75-.004113        0 2 2 1        0 2 2 0                    P 75e     466653 6 5 3 1 1 1  1341.0 1359.0
 41 2113.969640 2.145E-25 9.196E+01.06320.072 3566.56420.75-.004113        0 2 2 1        0 2 2 0                    P 75f     466653 6 5 3 1 1 1  1341.0 1359.0
 41 2114.015300 3.891E-25 1.867E+02.06840.079 3513.74080.75-.003119        0 4 4 1        0 4 4 0                    P 52e     466653 6 5 3 1 1 1   927.0  945.0
 41 2114.055090 2.036E-25 9.092E+01.06430.075 3545.28550.75-.003681        0 3 1 1        0 3 1 0                    P 65e     466653 6 5 3 1 1 1  1161.0 1179.0
 41 2114.261980 2.367E-25 9.224E+01.06480.076 3514.01620.75-.003638        0 3 3 1        0 3 3 0                    P 64e     466653 6 5 3 1 1 1  1143.0 1161.0
 41 2114.269960 2.363E-25 9.217E+01.06480.076 3514.20840.75-.003638        0 3 3 1        0 3 3 0                    P 64f     466653 6 5 3 1 1 1  1143.0 1161.0
 41 2114.528280 2.278E-25 9.198E+01.06320.072 3554.13270.75-.004113        0 2 0 1        0 2 0 0                    P 75e     466653 6 5 3 1 1 1  1341.0 1359.0
 41 2115.007440 2.580E-25 9.261E+01.06480.076 3496.96600.75-.003638        0 3 1 1        0 3 1 0                    P 64f     466653 6 5 3 1 1 1  1143.0 1161.0
 41 2115.234590 2.830E-25 9.138E+01.06320.073 3505.22410.75-.004071        0 2 2 1        0 2 2 0                    P 74e     466653 6 5 3 1 1 1  1323.0 1341.0
 41 2115.296280 2.871E-25 9.209E+01.06320.073 3503.85180.75-.004071        0 2 2 1        0 2 2 0                    P 74f     466653 6 5 3 1 1 1  1323.0 1341.0
 41 2115.308500 2.613E-25 9.113E+01.06480.076 3490.96380.75-.003639        0 3 1 1        0 3 1 0                    P 64e     466653 6 5 3 1 1 1  1143.0 1161.0
 41 2115.370830 4.717E-25 1.872E+02.06850.079 3470.39640.75-.003077        0 4 4 1        0 4 4 0                    P 51e     466653 6 5 3 1 1 1   909.0  927.0
 41 2115.514790 3.024E-25 9.235E+01.06520.076 3460.34680.75-.003596        0 3 3 1        0 3 3 0                    P 63e     466653 6 5 3 1 1 1  1125.0 1143.0
 41 2115.522070 3.020E-25 9.230E+01.06520.076 3460.51960.75-.003596        0 3 3 1        0 3 3 0                    P 63f     466653 6 5 3 1 1 1  1125.0 1143.0
 41 2115.566630 2.359E-25 9.563E+01.06320.069 3578.20530.75-.004503        0 1 1 1        0 1 1 0                    P 84f     466653 6 5 3 1 1 1  1503.0 1521.0
 41 2115.810570 2.387E-25 9.419E+01.06320.069 3572.60110.75-.004503        0 1 1 1        0 1 1 0                    P 84e     466653 6 5 3 1 1 1  1503.0 1521.0
 41 2115.851950 3.052E-25 9.225E+01.06320.073 3491.52300.75-.004071        0 2 0 1        0 2 0 0                    P 74e     466653 6 5 3 1 1 1  1323.0 1341.0
 41 2116.260890 3.298E-25 9.277E+01.06520.076 3443.29780.75-.003596        0 3 1 1        0 3 1 0                    P 63f     466653 6 5 3 1 1 1  1125.0 1143.0
 41 2116.555630 3.338E-25 9.130E+01.06520.076 3437.47120.75-.003597        0 3 1 1        0 3 1 0                    P 63e     466653 6 5 3 1 1 1  1125.0 1143.0
 41 2116.556740 3.774E-25 9.154E+01.06320.073 3443.28140.75-.004029        0 2 2 1        0 2 2 0                    P 73e     466653 6 5 3 1 1 1  1305.0 1323.0
 41 2116.616530 3.830E-25 9.231E+01.06320.073 3441.96760.75-.004029        0 2 2 1        0 2 2 0                    P 73f     466653 6 5 3 1 1 1  1305.0 1323.0
 41 2116.675830 2.072E-25 8.421E+01.06840.079 3479.09300.75-.003121        0 4 0 1        0 4 0 0                    P 52e     466653 6 5 3 1 1 1   927.0  945.0
 41 2116.690880 5.685E-25 1.874E+02.06860.080 3427.83300.75-.003035        0 4 4 1        0 4 4 0                    P 50e     466653 6 5 3 1 1 1   891.0  909.0
 41 2116.761230 3.851E-25 9.256E+01.06570.076 3407.51050.75-.003554        0 3 3 1        0 3 3 0                    P 62e     466653 6 5 3 1 1 1  1107.0 1125.0
 41 2116.767870 3.847E-25 9.253E+01.06570.076 3407.66540.75-.003554        0 3 3 1        0 3 3 0                    P 62f     466653 6 5 3 1 1 1  1107.0 1125.0
 41 2116.958210 3.274E-25 9.565E+01.06320.069 3508.07590.75-.004461        0 1 1 1        0 1 1 0                    P 83f     466653 6 5 3 1 1 1  1485.0 1503.0
 41 2116.999670 2.193E-25 8.753E+01.06570.076 3511.82010.75-.003554        1 1 1 1        1 1 1 0                    P 62f     466653 6 5 3 1 1 1  1107.0 1125.0
 41 2117.047610 2.351E-25 8.862E+01.06320.073 3533.90110.75-.004029        1 0 0 1        1 0 0 0                    P 73e     466653 6 5 3 1 1 1  1305.0 1323.0
